日期,开盘,最高,最低,收盘,成交量,成交额,MA5,MA10,MA20,MA60,DIF,DEA,MACD,RSI,K,D,J,upper,middle,lower,ATR,OBV
2025-04-25,10.48255728,10.49205235,10.43508193,10.45407207,63754686.0,702315255.47,,,,,0.0,0.0,0.0,,,,,,,,,0.0
2025-04-28,10.444577,10.48255728,10.40659672,10.444577,64201837.0,706520175.92,,,,,-0.000757441481480825,-0.000151488296296165,-0.00121190637036932,,,,,,,,,-64201837.0
2025-04-29,10.444577,10.46356714,10.39710165,10.42558686,64904494.0,712792543.41,,,,,-0.0028571296908292965,-0.0006926165752027913,-0.00432902623125301,,,,,,,,,-129106331.0
2025-04-30,10.40659672,10.41609179,10.34013123,10.35912137,86983492.0,949911030.4,,,,,-0.009771715043555673,-0.0025084362688733678,-0.014526557549364612,,,,,,,,,-216089823.0
2025-05-06,10.36861644,10.444577,10.34013123,10.40659672,85467127.0,935212114.49,10.417990804,,,,-0.011290559236792674,-0.004264860862457229,-0.01405139674867089,,,,,,,,,-130622696.0
2025-05-07,10.45407207,10.48255728,10.41609179,10.47306221,112627001.0,1240098147.39,10.421788832,,,,-0.007049779168966097,-0.004821844523759004,-0.004455869290414187,,,,,,,,,-17995695.0
2025-05-08,10.444577,10.52053756,10.43508193,10.52053756,105661366.0,1167913497.88,10.436980943999998,,,,0.00014031608838038778,-0.0038294124013311254,0.007939456979423026,,,,,,,,,87665671.0
2025-05-09,10.51104249,10.60599319,10.50154742,10.58700305,99989747.0,1113688152.8,10.469264182,,,,0.011074072930021828,-0.0008487153350605348,0.023845576530164725,,,,,,,,,187655418.0
2025-05-12,10.59649812,10.65346854,10.56801291,10.59649812,89560460.0,1000478411.18,10.516739531999999,,,,0.020271647858031372,0.0033753573035578462,0.03379258110894705,,81.81818181818156,81.81818181818156,81.81818181818156,,,,,277215878.0
2025-05-13,10.62498333,10.75791431,10.58700305,10.71993403,126103062.0,1420501315.06,10.579406994,10.498698899,,,0.03709344841008466,0.01011897552486321,0.0539489457704429,,84.84848484848459,82.82828282828257,88.88888888888863,,,,,403318940.0
2025-05-14,10.71993403,10.89084529,10.68195375,10.85286501,168351358.0,1912995432.64,10.655367554,10.538578193000001,,,0.060454385157019175,0.020186057451294405,0.08053665541144954,,87.60013932427712,84.41890166028077,93.96261465226985,,,,,571670298.0
2025-05-15,10.85286501,10.9193305,10.80538966,10.81488473,103546026.0,1183732832.12,10.714236988,10.575608965999999,,,0.07503840858943889,0.031156527678923303,0.08776376182103117,,85.72249725443612,84.85343352499922,87.46062471330993,,,,,468124272.0
2025-05-16,10.79589459,10.85286501,10.73892417,10.80538966,91474445.0,1039223622.85,10.75791431,10.613589246,,,0.08485205773347637,0.041895633689833914,0.08591284808728492,,83.92428778711042,84.54371827903628,82.68542680325868,,,,,376649827.0
2025-05-19,10.8243798,10.89084529,10.78639952,10.79589459,83139060.0,949883545.33,10.797793603999999,10.657266568,,,0.09081639768697158,0.051679786489261456,0.07827322239542026,76.47058823529402,81.1067578958095,83.39806481796069,76.52414405150711,,,,0.10376755071428548,293510767.0
2025-05-20,10.8243798,10.89084529,10.79589459,10.81488473,64363480.0,734455265.82,10.816783744,10.698095368999999,,,0.0959692518649291,0.060537679564394986,0.07086314460106824,77.14285714285704,80.21496278021286,82.33703080537808,75.97082672988242,,,,0.1064804278571427,357874247.0
2025-05-21,10.8243798,11.00478613,10.81488473,10.90034036,132827810.0,1528350367.92,10.826278813999998,10.740823184,,,0.10572969497455453,0.0695760826464269,0.07230722465625528,80.76923076923066,79.89173619309788,81.52193260128469,76.63134337672429,,,,0.11461905928571411,490702057.0
2025-05-22,10.87185515,10.97630092,10.86236008,10.96680585,100296806.0,1155265063.51,10.856663037999999,10.785450013,,,0.1174739593484837,0.07915565798683827,0.07663660272329087,84.33734939759042,83.69594007076097,82.24660175777679,86.59461669672933,,,,0.11801015571428548,590998863.0
2025-05-23,10.96680585,11.0142812,10.85286501,10.88135022,96264311.0,1108636100.57,10.871855149999998,10.81488473,,,0.11851959816739033,0.08702844602294868,0.0629823042888833,82.3529411764705,78.76025634347032,81.08448661967464,74.1117957910617,,,,0.12343590999999979,494734552.0
2025-05-26,10.86236008,10.9193305,10.8243798,10.84336994,69915858.0,800495684.57,10.88135022,10.839571912,,,0.11495841424297559,0.09261443966695407,0.04468794915204305,77.38095238095238,68.69731375278984,76.9554289973797,52.181083263610105,,,,0.1227576907142854,424818694.0
2025-05-27,10.87185515,10.95731078,10.84336994,10.90983543,80191514.0,921912281.33,10.900340360000001,10.858562052,10.6786304755,,0.11616033584928331,0.09732361890341992,0.03767343389172678,77.38095238095234,66.4878643409403,73.46624077856657,52.531111465687786,11.084021333436207,10.6786304755,10.273239617563794,0.12547056785714247,505010208.0
2025-05-28,10.9193305,10.96680585,10.86236008,10.94781571,65817947.0,757571318.99,10.909835430000001,10.868057122,10.7033176575,,0.1188080137362828,0.1016204978699925,0.03437503173258061,77.10843373493978,69.61259921579939,72.18169359097752,64.47441046544316,11.111256862324701,10.7033176575,10.295378452675298,0.12682700642857117,570828155.0
2025-05-29,10.93832064,10.96680585,10.87185515,10.88135022,91980676.0,1056726384.22,10.892744304,10.874703671,10.7251563185,,0.11422637739434549,0.1041416737748631,0.020169407238964793,68.67469879518069,60.29728836608854,68.22022518268119,44.45141473290323,11.121369631233147,10.7251563185,10.328943005766853,0.12614878714285688,478847479.0
2025-05-30,10.89084529,10.99529106,10.86236008,10.97630092,113084931.0,1303433716.38,10.911734444,10.891794797,10.7526920215,,0.11690946598804786,0.10669523221750005,0.02042846754109562,71.73913043478257,67.7344241281171,68.0582914978265,67.08668938869829,11.13763115551052,10.7526920215,10.367752887489479,0.12953988357142826,591932410.0
2025-06-03,10.95731078,11.30862837,10.94781571,11.21367767,219247966.0,2580962600.64,10.98579599,10.933573104999999,10.795419836499999,,0.1366153363564706,0.11267925304529416,0.047872166622352885,74.99999999999996,72.07935967515499,69.398647556936,77.44078391159297,11.186085324622647,10.795419836499999,10.40475434837735,0.14310426928571385,811180376.0
2025-06-04,11.22317274,11.28014316,11.18519246,11.24216288,116795950.0,1383019682.25,11.052261479999999,10.97630092,10.8371981445,,0.1527698630968981,0.12069737505561495,0.06414497608256631,72.04301075268813,76.81107638474393,71.86945716620531,86.69431482182117,11.231481005227657,10.8371981445,10.442915283772344,0.13496563785714244,927976326.0
2025-06-05,11.28014316,11.30862837,11.07125162,11.08074669,116680349.0,1369212336.43,11.078847675999999,10.994341553,10.867582368499999,,0.150809071305531,0.12671971430559817,0.048178713999865674,63.207547169811335,68.85444308002535,70.864452470812,64.83442429845203,11.236560194566428,10.867582368499999,10.49860454243357,0.1437824885714281,811295977.0
2025-06-06,11.1092319,11.19468753,11.09024176,11.1092319,68235251.0,799900023.53,11.124424012,11.008584158,10.8970170855,,0.1498265409697801,0.13134107963843455,0.036970922662691086,64.8148148148148,65.5108051906051,69.07990337740969,58.37260881699592,11.242609899533885,10.8970170855,10.551424271466114,0.1437824885714281,879531228.0
2025-06-09,11.13771711,11.15670725,11.06175655,11.11872697,77325468.0,905092604.93,11.152909222,11.032321833,10.9236032815,,0.14810676875835505,0.13469421746241866,0.026825102591872763,65.74074074074076,63.401761283532736,67.18718934611738,55.830905158363464,11.250059024161548,10.9236032815,10.597147538838453,0.14310426928571385,956856696.0
2025-06-10,11.12822204,11.28963823,11.11872697,11.21367767,142813180.0,1689018780.13,11.152909222,11.069352606,10.954462259,,0.15264595726782737,0.13828456542350043,0.028722783688653886,68.10344827586204,68.50897560746152,67.62778476656544,70.27135728925367,11.267115844312341,10.954462259,10.641808673687658,0.14853002357142803,1099669876.0
2025-06-11,11.22317274,11.32761851,11.19468753,11.25165795,109466664.0,1298656315.35,11.154808236000001,11.103534858,10.981048455,,0.15749251239897788,0.14212615481859592,0.030732715160763924,66.66666666666666,73.56380686755936,69.60645880023009,81.4785030022179,11.300095895173905,10.981048455,10.662001014826094,0.1444607078571424,1209136540.0
2025-06-12,11.32021092,11.4573069,11.28104064,11.43772176,129022047.0,1500287176.22,11.226203250000001,11.152525463,11.0102912925,,0.174337581605446,0.14856844017596593,0.051538282858960116,70.06371576034238,81.27856644727629,73.49716134924549,96.8413766433379,11.382631026773266,11.0102912925,10.637951558226733,0.15101128714285675,1338158587.0
2025-06-13,11.43772176,11.49647718,11.32021092,11.33979606,109549419.0,1272773100.57,11.272316082,11.198370047000001,11.036536859,,0.17773679558082023,0.15440211125693679,0.046669368647766885,69.32705146677141,78.00005255998175,74.99812508615759,84.00390750763009,11.424551574153083,11.036536859,10.648522143846916,0.15207200642857113,1228609168.0
2025-06-16,11.33000349,11.54544003,11.29083321,11.54544003,117443827.0,1371041708.41,11.357658694,11.255283958,11.073539377500001,,0.19477915404493729,0.1624775198145369,0.06460326846080078,75.93181455787132,85.33336837332118,78.4432061818788,99.11369275620598,11.50720379382218,11.073539377500001,10.639874961177822,0.16347601499999978,1346052995.0
2025-06-17,11.54544003,11.63357316,11.46709947,11.51606232,89002734.0,1048960748.8,11.418135624,11.285522423,11.109547764000002,,0.20356820271004494,0.1706956563936385,0.06574509263281286,73.02249123188454,83.37209829460737,80.08617021945498,89.94395444491212,11.565182837755199,11.109547764000002,10.653912690244805,0.1672283614285711,1257050261.0
2025-06-18,11.53564746,11.56502517,11.41813662,11.52585489,68352111.0,802908097.73,11.472975012,11.313891624,11.145096272,,0.20891551761621052,0.17833962863815292,0.061151777956115205,72.43227959784448,82.63543051609872,80.93592365166957,86.03444424495703,11.614659823710761,11.145096272,10.675532720289238,0.17025998857142824,1325402372.0
2025-06-19,11.51606232,11.53564746,11.40834405,11.4573069,83224716.0,974127330.84,11.476892040000001,11.351547645,11.172944599000001,,0.20525599000575667,0.18372290091167368,0.04306617818816599,72.31539376001952,78.14839941265573,80.00674890533162,74.43170042730395,11.647427496843992,11.172944599000001,10.69846170115601,0.17257089642857107,1242177656.0
2025-06-20,11.4573069,11.61398802,11.42792919,11.59440288,130919782.0,1544541881.0,11.527813404,11.400064743,11.2043244505,,0.21098617059579006,0.18917555484849696,0.04362123149458619,73.19093252946558,82.89621565384942,80.9699044881709,86.74883798520648,11.703761311021612,11.2043244505,10.704887589978387,0.17636574285714257,1373097438.0
2025-06-23,11.56502517,11.72170629,11.42792919,11.68253601,138917048.0,1646476917.07,11.5552326,11.456445647,11.24438374,,0.22010179059543766,0.1953608019978851,0.04948197719510511,69.80990820365484,86.12000172768587,82.68660356800922,92.9867980470392,11.762905038835543,11.24438374,10.725862441164457,0.17157748857142835,1512014486.0
2025-06-24,11.6531583,11.76087657,11.59440288,11.68253601,130852531.0,1560621893.02,11.588527338,11.503331481,11.2863420435,,0.22473537560262002,0.2012357167188321,0.04699931776757582,69.06528536451516,85.3044909477089,83.55923269457578,88.79500745397513,11.804041603122378,11.2863420435,10.76864248387762,0.17668627357142835,1512014486.0
2025-06-25,11.68253601,11.82942456,11.58461031,11.80983942,167511647.0,2007989726.91,11.645324244,11.559149628,11.331342242999998,,0.23595984812274828,0.20818054299961536,0.05555861024626585,82.5256797731875,88.99087275301804,85.3697793807232,96.23305949760771,11.867380905342868,11.331342242999998,10.795303580657128,0.17721752357142836,1679526133.0
