日期,开盘,最高,最低,收盘,成交量,成交额,MA5,MA10,MA20,MA60,DIF,DEA,MACD,RSI,K,D,J,upper,middle,lower,ATR,OBV
2025-07-02,8.33,8.33,8.08,8.12,55649210.0,454722437.8,8.209999999999999,7.93,7.659999999999999,,0.24945436988223602,0.17586365721175135,0.14718142534096934,69.58525345622118,80.9761738636543,78.9451910558884,85.03813947918607,8.437688883808947,7.659999999999999,6.882311116191051,0.27142857142857135,323019656.0
2025-07-03,8.11,8.26,8.11,8.16,33524653.0,273965427.39,8.235999999999999,8.015,7.697,,0.24873239647457623,0.19043740506431633,0.1165899828205198,68.57142857142856,78.9184991112026,78.93629374099314,78.88290985162155,8.4967131064523,7.697,6.8972868935477,0.26499999999999996,356544309.0
2025-07-04,8.13,8.15,8.02,8.07,32831650.0,265298342.91,8.222,8.098,7.729499999999999,,0.2381527033890931,0.19998046472927172,0.07634447731964278,65.75342465753424,69.4798026203198,75.78413003410202,56.87114779275538,8.534627645976585,7.729499999999999,6.924372354023413,0.2664285714285714,323712659.0
2025-07-07,8.06,8.09,7.97,8.03,21616500.0,173343164.0,8.148,8.105,7.757,,0.22395889594731422,0.20477615097288024,0.03836548994886796,63.59447004608291,58.526441183499564,70.0315670839012,35.5161893826963,8.5638157032107,7.757,6.950184296789298,0.2657142857142856,302096159.0
2025-07-08,8.03,8.07,7.99,8.04,21966608.0,176464836.3,8.084,8.129,7.793000000000001,,0.2110838742086294,0.2060376956200301,0.010092357177198585,63.425925925925895,44.14583258387145,61.40298891722462,9.631519917165122,8.581765858127353,7.793000000000001,7.004234141872648,0.26428571428571423,324062767.0
2025-07-09,8.04,8.11,7.98,8.0,32220674.0,259092229.0,8.059999999999999,8.135,7.8265,,0.19540020903776512,0.20391019830357712,-0.017019978531624014,66.82926829268293,31.994657620016866,51.60021181815537,-7.216450776260146,8.5889413696182,7.8265,7.064058630381801,0.2549999999999999,291842093.0
2025-07-10,7.99,8.03,7.9,8.02,26077100.0,207667553.33,8.032,8.134,7.864,,0.18248109576671645,0.199624377796205,-0.03428656405897712,69.49999999999997,28.2263234708158,43.808915702375515,-2.9388609923036313,8.583777743473645,7.864,7.144222256526355,0.2578571428571427,317919193.0
2025-07-11,8.02,8.07,7.97,8.05,24287676.0,195116692.04,8.028,8.125,7.897499999999999,,0.17267288912111756,0.19423408006118753,-0.04312238188013995,53.43511450381681,27.438238635716303,38.35202334682245,5.610669213504011,8.584028260621215,7.897499999999999,7.210971739378783,0.2114285714285713,342206869.0
2025-07-14,8.04,8.07,7.97,8.0,22347700.0,179127116.0,8.022,8.084999999999999,7.9285,,0.15903201053415295,0.18719366615578062,-0.05632331124325535,58.33333333333331,26.04409707497364,34.24938125620618,9.633528712508564,8.57123347181354,7.9285,7.285766528186459,0.19642857142857137,319859169.0
2025-07-15,7.7,7.8,7.52,7.61,67043896.0,512279900.87,7.936,8.01,7.936999999999999,,0.11542127078044473,0.17283918708071344,-0.11483583260053742,38.62068965517243,21.416785437369846,29.971849316594067,4.306657678921411,8.556612782308447,7.936999999999999,7.317387217691552,0.21214285714285713,252815273.0
2025-07-16,7.61,7.71,7.55,7.65,21008106.0,160688261.83,7.866000000000001,7.963000000000001,7.946499999999999,,0.08312885335767728,0.1548971203361062,-0.14353653395685784,36.428571428571495,21.156163836553475,27.03328748991387,9.401916529832683,8.540621199756425,7.946499999999999,7.352378800243573,0.19642857142857142,273823379.0
2025-07-17,7.65,7.83,7.57,7.8,25765701.0,199297644.79,7.822,7.927,7.971000000000001,,0.06884700092265739,0.13768709645341645,-0.13768019106151813,38.194444444444436,29.923318263917025,27.996631081248257,33.77669262925456,8.490307230837407,7.971000000000001,7.451692769162594,0.19428571428571426,299589080.0
2025-07-18,7.82,8.04,7.81,7.91,31568698.0,249815816.42,7.794,7.911,8.0045,,0.06564786296447789,0.12327924975562873,-0.11526277358230169,31.007751937984523,41.98277714769614,32.65867977006422,60.630971902959985,8.395960154589961,8.0045,7.613039845410039,0.18857142857142847,331157778.0
2025-07-21,7.93,8.01,7.92,7.94,21193110.0,168426244.3,7.782000000000001,7.901999999999999,8.003499999999999,,0.06478645444494102,0.11158069069349119,-0.09358847249710034,33.59375000000006,51.71733165778618,39.01156373263821,77.12886750808212,8.395540545701207,8.003499999999999,7.611459454298791,0.17642857142857135,352350888.0
2025-07-22,7.9,8.0,7.88,7.93,30189304.0,239682150.64,7.845999999999999,7.891000000000001,8.010000000000002,,0.06257553375932101,0.10177965930665717,-0.07840825109467231,40.95238095238099,59.326705953675614,45.783277806317344,86.41356224839214,8.39201680866852,8.010000000000002,7.627983191331482,0.16499999999999998,322161584.0
2025-07-23,7.95,7.95,7.8,7.82,22605324.0,178017828.48,7.88,7.873,8.004,7.5625,0.051355290672191245,0.09169478557976399,-0.08067898981514549,34.821428571428584,57.732955484268615,49.76650369896777,73.66585905487031,8.394325100666794,8.004,7.613674899333205,0.16499999999999998,299556260.0
2025-07-24,7.83,8.38,7.81,8.17,81066113.0,658306608.79,7.953999999999999,7.888,8.011000000000001,7.583166666666667,0.06989948437119597,0.0873357253380504,-0.03487248193370884,53.62318840579708,63.682435439124795,54.405147612353446,82.2370110926675,8.408248430820679,8.011000000000001,7.613751569179323,0.19571428571428573,380622373.0
2025-07-25,8.26,8.33,8.13,8.2,46510327.0,381833587.64,8.012,7.9030000000000005,8.014,7.6065,0.08602499813114317,0.08707357989666896,-0.002097163531051577,56.20437956204379,68.8115461067033,59.2072804438034,88.02007743250311,8.416225388504893,8.014,7.611774611495107,0.20142857142857137,427132700.0
2025-07-28,8.23,8.32,8.16,8.28,51516269.0,425073476.97,8.08,7.931,8.008,7.6308333333333325,0.10406037218088926,0.09047093835351303,0.02717886765475247,58.33333333333334,75.19163314744071,64.5353980116825,96.50410341895713,8.389001450473845,8.008,7.626998549526153,0.2071428571428571,478648969.0
2025-07-29,8.25,8.33,8.19,8.33,37631228.0,310810667.78,8.16,8.003,8.006499999999999,7.656000000000001,0.1209933817961506,0.09657542704204054,0.048835909508220116,61.37931034482758,81.40347559623618,70.15809053986706,103.89424570897441,8.381860878986743,8.006499999999999,7.6311391210132555,0.20785714285714293,516280197.0
2025-07-30,8.32,8.4,8.13,8.2,42547700.0,351524025.54,8.236,8.057999999999998,8.0105,7.676666666666667,0.12251077244290709,0.10176249612221386,0.041496552641386464,55.76923076923076,76.49120595304629,72.2691290109268,84.93535983728526,8.39259808605702,8.0105,7.62840191394298,0.21785714285714297,473732497.0
2025-07-31,8.17,8.29,8.1,8.14,27395164.0,224162512.79,8.23,8.091999999999999,8.0095,7.6915000000000004,0.11751715232349724,0.10491342736247054,0.0252074499220534,52.83018867924528,69.88302619091978,71.4737614042578,66.70155576424372,8.390052230318016,8.0095,7.628947769681982,0.22428571428571434,446337333.0
2025-08-01,8.28,8.3,8.02,8.1,43136869.0,351345801.14,8.21,8.111,8.011,7.7015,0.10907466189007398,0.10574567426799124,0.006657975244165476,53.16455696202531,63.2553507939465,68.7342912008207,52.29746998019809,8.392790794187514,8.011,7.629209205812485,0.23714285714285724,403200464.0
2025-08-04,8.04,8.31,8.01,8.3,53039105.0,436837627.4,8.214,8.147,8.0245,7.7165,0.11717157494775954,0.1080308544039449,0.018281441087629274,74.82014388489208,69.9480116404088,69.13886468068341,71.56630555985956,8.42761810989626,8.0245,7.62138189010374,0.2242857142857144,456239569.0
2025-08-05,8.29,8.49,8.26,8.36,52756724.0,442217760.72,8.219999999999999,8.19,8.0405,7.7283333333333335,0.12696634643229743,0.11181795280961541,0.030296787245364026,75.17730496453898,73.592792073998,70.62350714512161,79.53136193175078,8.470700687562172,8.0405,7.610299312437827,0.2292857142857144,508996293.0
2025-08-06,8.34,8.61,8.32,8.53,66288101.0,564349983.3,8.286,8.261,8.066999999999998,7.745500000000001,0.14675465632551266,0.11880529351279487,0.055898725625435575,75.5244755244755,77.95075027155421,73.06592152059915,87.72040777346433,8.548886643145588,8.066999999999998,7.585113356854409,0.2314285714285715,575284394.0
2025-08-07,8.53,8.56,8.42,8.51,52205694.0,442542745.72,8.36,8.295,8.0915,7.764,0.15899045859141658,0.1268423265285192,0.06429626412579476,72.38805970149252,79.7449446254806,75.29226255555963,88.65030876532254,8.611632574193218,8.0915,7.571367425806783,0.22428571428571445,523078700.0
2025-08-08,8.47,8.69,8.46,8.58,60404549.0,519770389.76,8.456,8.333,8.117999999999999,7.786,0.17234910186423136,0.13594368159566164,0.07281084053713943,73.18840579710144,81.10447288757533,77.22966599956487,88.85408666359623,8.681433085738922,8.117999999999999,7.554566914261075,0.23357142857142868,583483249.0
2025-08-11,8.54,8.85,8.54,8.76,66800850.0,585021142.5,8.548,8.380999999999998,8.156,7.8116666666666665,0.19521015739861092,0.1477969767562515,0.09482636128471883,76.77419354838712,83.83155335362166,79.4302951175838,92.6340698256974,8.784662741146068,8.156,7.527337258853934,0.24714285714285728,650284099.0
2025-08-12,8.88,9.63,8.77,9.1,155870718.0,1444556855.76,8.696000000000002,8.458,8.230500000000001,7.8389999999999995,0.23801913073866743,0.1658414075527347,0.14435544637186548,85.95505617977528,78.31568577484242,79.05875867000334,76.82953998452058,8.935264985091168,8.230500000000001,7.525735014908834,0.29857142857142877,806154817.0
2025-08-13,8.99,9.41,8.98,9.23,131984120.0,1219189295.29,8.836,8.560999999999998,8.3095,7.8695,0.2792168263100674,0.18851649130420123,0.18140067001173232,83.97435897435898,77.31333784166449,78.47695172722374,74.986110070546,9.090389506302051,8.3095,7.528610493697948,0.28857142857142865,938138937.0
2025-08-14,9.23,9.24,8.73,8.74,107589793.0,958392813.42,8.882000000000001,8.621,8.3565,7.8936666666666655,0.2692239459023593,0.20465798222383286,0.12913192735705292,63.36633663366338,66.56280135946358,74.50556827130369,50.67726753578336,9.121257271433596,8.3565,7.5917427285664045,0.31071428571428583,830549144.0
2025-08-15,8.71,8.79,8.62,8.69,63328320.0,550161804.4,8.904,8.68,8.3955,7.917833333333334,0.25433808295156446,0.21459400236937917,0.07948816116437057,60.30150753768843,54.83748801093191,67.94954151784643,28.613380997102865,9.143760438758164,8.3955,7.647239561241836,0.3114285714285715,767220824.0
2025-08-18,8.71,8.75,8.6,8.66,66945440.0,580684889.6,8.884,8.716,8.4315,7.943,0.23738376772855752,0.21915195544121485,0.03646362457468533,58.37563451776649,45.20972483171541,60.36960262246942,14.889969250207386,9.156403623358257,8.4315,7.706596376641742,0.3121428571428572,700275384.0
2025-08-19,8.67,8.68,8.55,8.6,45767998.0,393620435.1,8.784,8.74,8.465,7.964833333333334,0.21660891941732885,0.21864334823643766,-0.004068857638217627,60.5263157894737,35.09849424042734,51.9458998284554,1.4036830643712221,9.153323669275036,8.465,7.776676330724965,0.30214285714285716,654507386.0
2025-08-20,8.6,8.67,8.52,8.64,45323870.0,390242372.9,8.666,8.751000000000001,8.506,7.986666666666666,0.20105473433682342,0.2151256254565148,-0.028141782239382795,63.29787234042551,28.52720128849002,44.139666981800275,-2.697730098130492,9.126946645729038,8.506,7.885053354270962,0.2992857142857144,699831256.0
2025-08-21,8.65,8.7,8.57,8.62,35119695.0,302963503.4,8.642,8.761999999999999,8.5285,8.0095,0.1849817433553813,0.2090968490362881,-0.0482302113618136,63.97849462365588,22.02113719532967,36.76682371964341,-7.470235853297822,9.130506294773907,8.5285,7.926493705226092,0.28857142857142853,664711561.0
2025-08-22,8.62,8.7,8.52,8.7,42799109.0,368064161.11,8.644,8.774,8.5535,8.031,0.1766626564798326,0.20261001052499703,-0.05189470809032887,61.49425287356316,20.08616353562517,31.206603658304,-2.15471670973249,9.13937855756169,8.5535,7.9676214424383085,0.27999999999999986,707510670.0
2025-08-25,8.71,9.08,8.62,9.01,101931829.0,899125468.68,8.714,8.799000000000001,8.59,8.058166666666667,0.19286094845505986,0.2006601981110096,-0.015598499311899494,66.33165829145726,31.74283561551041,31.38534764403947,32.45781155845228,9.194787914109297,8.59,7.985212085890703,0.2964285714285713,809442499.0
2025-08-26,9.01,9.03,8.83,8.87,56208674.0,500710018.26,8.768,8.776,8.617,8.0825,0.19218598121678987,0.19896535473216567,-0.013558747030751606,58.673469387755084,37.365594114043944,33.378763134040966,45.3392560740499,9.221129647988734,8.617,8.012870352011268,0.2899999999999999,753233825.0
2025-08-27,8.87,8.87,8.53,8.53,53978983.0,471481788.71,8.745999999999999,8.706,8.6335,8.101333333333335,0.16234449997635814,0.1916411837810042,-0.058593367609292124,50.43859649122806,25.505634171267378,30.75438681311644,15.008128887569256,9.20692094393858,8.6335,8.060079056061419,0.30428571428571416,699254842.0
2025-08-28,8.57,8.79,8.41,8.76,52490312.0,453606669.08,8.774000000000001,8.708,8.6645,8.123666666666667,0.15546192065720277,0.1844053311562439,-0.05788682099808229,53.68852459016393,34.416691437561326,31.975155021264737,39.299764270154505,9.190676876404886,8.6645,8.138323123595114,0.3149999999999999,751745154.0
2025-08-29,8.76,8.85,8.65,8.78,41802091.0,364667061.25,8.79,8.717,8.6985,8.146333333333333,0.14989338220877713,0.17750294136675054,-0.055219118315946836,50.43859649122806,41.352421157379155,35.10091039996955,53.855442672198365,9.15425963193915,8.6985,8.242740368060849,0.30714285714285694,793547245.0
2025-09-01,8.76,8.77,8.61,8.66,31109489.0,269321177.21,8.72,8.717,8.7165,8.166,0.13424973092059567,0.1688522992775196,-0.06920513671384787,39.3203883495146,40.00609171685974,36.73597083893295,46.54633347271333,9.13271224342755,8.7165,8.30028775657245,0.25714285714285684,762437756.0
2025-09-02,8.67,8.68,8.32,8.45,37620300.0,317568573.36,8.636,8.702,8.721,8.184833333333334,0.10371126075554571,0.15582409157312482,-0.10422566163515823,31.775700934579447,32.372482197204704,35.281474625023534,26.554497341567043,9.122675438500767,8.721,8.319324561499233,0.25214285714285684,724817456.0
2025-09-03,8.46,8.49,7.92,7.95,50093698.0,408301385.24,8.52,8.633,8.691999999999998,8.195166666666667,0.03871717432132549,0.13240270812276494,-0.18737106760287892,31.627906976744214,22.443723763653722,31.002224337900266,5.326722615160634,9.216659287939418,8.691999999999998,8.167340712060579,0.2564285714285712,674723758.0
2025-09-04,7.92,8.03,7.76,7.88,30921953.0,244337467.06,8.344,8.559000000000001,8.660499999999999,8.205333333333334,-0.018229385412849908,0.10227628941564197,-0.24101134965698376,31.33640552995395,17.992785539405514,26.66574473840202,0.6468671414124998,9.295263942862178,8.660499999999999,8.02573605713782,0.2635714285714283,643801805.0
2025-09-05,7.9,7.96,7.83,7.96,19218331.0,151888882.36,8.18,8.485,8.6295,8.215,-0.05625612725116014,0.07056980608228156,-0.2536518666668834,34.23423423423425,17.24453419162468,23.525341222809573,4.682920129254896,9.33718637121259,8.6295,7.92181362878741,0.26214285714285684,663020136.0
2025-09-08,7.98,8.04,7.87,8.03,24831223.0,197580454.34,8.053999999999998,8.386999999999999,8.593,8.225833333333334,-0.07982401755466562,0.04049104135489212,-0.24063011781911547,37.21973094170404,19.604464235857886,22.21838222715901,14.376628253255632,9.346185515694955,8.593,7.839814484305045,0.2649999999999997,687851359.0
2025-09-09,8.02,8.02,7.86,7.87,20775566.0,164603846.42,7.938,8.287,8.5315,8.233,-0.11014274622488074,0.01036428383893755,-0.24101406012763657,33.61702127659575,16.433557196993952,20.290107217103994,8.720457156773868,9.310791851281486,8.5315,7.752208148718513,0.266428571428571,667075793.0
2025-09-10,7.87,7.95,7.85,7.87,14577159.0,114991849.25,7.922,8.221,8.4635,8.239833333333333,-0.1326415479326002,-0.01823688251537,-0.22880933083446037,33.905579399141644,14.319619171084664,18.299944535097552,6.358968443058885,9.223258271806886,8.4635,7.703741728193114,0.26428571428571396,667075793.0
